N,종목명,현재가,전일비,등락률,액면가,자산총계,영업이익,매출액증가율
974.0,KBSTAR 중국본토대형주CSI100,16860.0,490.0,-2.82%,0.0,,,
975.0,다이나믹디자인,4980.0,130.0,-2.54%,500.0,1160.0,-183.0,-31.03
976.0,DL우,35850.0,50.0,-0.14%,5000.0,,,
977.0,미래에셋증권우,4285.0,5.0,-0.12%,5000.0,,,
978.0,HANARO 단기채권액티브,101670.0,10.0,+0.01%,0.0,,,
979.0,TRUE 인버스 2X 천연가스 선물 ETN(H),405.0,20.0,+5.19%,0.0,,,
980.0,KODEX 미국반도체MV,9220.0,295.0,-3.10%,0.0,,,
981.0,KODEX 한국대만IT프리미어,15645.0,330.0,-2.07%,0.0,,,
982.0,현대건설우,56300.0,700.0,-1.23%,5000.0,,,
983.0,ARIRANG 미국S&P500(H),15920.0,300.0,-1.85%,0.0,,,
984.0,서원,1235.0,25.0,-1.98%,500.0,2934.0,151.0,34.39
985.0,MH에탄올,7940.0,140.0,-1.73%,500.0,4515.0,233.0,7.84
986.0,TIGER 차이나CSI300레버리지(합성),18140.0,980.0,-5.13%,0.0,,,
987.0,TIGER KEDI혁신기업ESG30,9155.0,105.0,-1.13%,0.0,,,
988.0,대림통상,3810.0,95.0,-2.43%,1000.0,1658.0,29.0,-0.86
989.0,부국증권우,19300.0,100.0,-0.52%,5000.0,,,
990.0,KODEX 유럽탄소배출권선물ICE(H),13215.0,15.0,-0.11%,0.0,,,
991.0,DL이앤씨2우(전환),27250.0,150.0,-0.55%,5000.0,,,
992.0,KB Wise 분할매매 ETN,9590.0,0.0,0.00%,0.0,,,
993.0,롯데칠성우,74200.0,200.0,+0.27%,500.0,,,
994.0,TIGER 미국S&P500레버리지(합성 H),21735.0,870.0,-3.85%,0.0,,,
995.0,티웨이홀딩스,524.0,4.0,-0.76%,500.0,8053.0,-1485.0,-18.12
996.0,SJM홀딩스,3825.0,70.0,-1.80%,500.0,3329.0,79.0,5.73
997.0,진양화학,3615.0,90.0,-2.43%,500.0,337.0,-39.0,-19.64
998.0,우신시스템,3110.0,130.0,-4.01%,500.0,3096.0,-115.0,9.01
999.0,TIGER 차이나HSCEI,9015.0,260.0,-2.80%,0.0,,,
1000.0,KODEX K-신재생에너지액티브,10905.0,175.0,-1.58%,0.0,,,
1001.0,페이퍼코리아,1190.0,55.0,-4.42%,500.0,4972.0,315.0,-10.08
1002.0,KBSTAR Fn컨택트대표,7900.0,65.0,-0.82%,0.0,,,
1003.0,KODEX 건설,2690.0,20.0,-0.74%,0.0,,,
1004.0,KODEX WTI원유선물인버스(H),5070.0,45.0,-0.88%,0.0,,,
1005.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,21875.0,650.0,-2.89%,0.0,,,
1006.0,평화홀딩스,3735.0,105.0,-2.73%,500.0,5181.0,76.0,20.46
1007.0,선도전기,3000.0,0.0,0.00%,500.0,1679.0,-106.0,-3.29
1008.0,미래산업,12100.0,650.0,-5.10%,500.0,1177.0,85.0,16.31
1009.0,TRUE 나스닥 100 ETN,10725.0,340.0,-3.07%,0.0,,,
1010.0,에쓰씨엔지니어링,1715.0,115.0,-6.28%,500.0,1164.0,-66.0,
1011.0,키움 미국달러선물 ETN,10690.0,60.0,-0.56%,0.0,,,
1012.0,TIGER 차이나바이오테크SOLACTIVE,7040.0,190.0,-2.63%,0.0,,,
1013.0,미래에셋 전기전자 Core5 ETN,26420.0,0.0,0.00%,0.0,,,
1014.0,KR모터스,548.0,15.0,-2.66%,500.0,1684.0,-27.0,13.3
1015.0,삼성 코스피 풋매도 ETN,10535.0,35.0,-0.33%,0.0,,,
1016.0,에넥스,878.0,32.0,-3.52%,500.0,1329.0,-123.0,-13.66
1017.0,부산주공,715.0,7.0,+0.99%,500.0,2397.0,-93.0,22.33
1018.0,DL이앤씨우,24550.0,150.0,-0.61%,5000.0,,,
1019.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),20675.0,455.0,-2.15%,0.0,,,
1020.0,태양금속,1405.0,65.0,-4.42%,500.0,4477.0,-8.0,14.49
1021.0,HANARO 글로벌럭셔리S&P(합성),15970.0,360.0,-2.20%,0.0,,,
1022.0,TIGER 유로스탁스50(합성 H),13120.0,140.0,-1.06%,0.0,,,
1023.0,HANARO 32-10 국고채액티브,51120.0,1055.0,-2.02%,0.0,,,
1024.0,한국전자홀딩스,1090.0,45.0,-3.96%,500.0,4636.0,385.0,49.53
1025.0,초록뱀헬스케어,601.0,22.0,-3.53%,500.0,1763.0,-18.0,181.12
1026.0,갤럭시아에스엠,1840.0,30.0,-1.60%,500.0,409.0,35.0,47.9
1027.0,KODEX 국채선물10년,62995.0,1075.0,-1.68%,0.0,,,
1028.0,세우글로벌,1760.0,95.0,-5.12%,500.0,496.0,26.0,
1029.0,히어로즈 단기채권ESG액티브,100735.0,40.0,+0.04%,0.0,,,
1030.0,TIGER Fn반도체TOP10,6695.0,115.0,-1.69%,0.0,,,
1031.0,신한 레버리지 코스닥 150 선물 ETN,20015.0,1000.0,-4.76%,0.0,,,
1032.0,성안,872.0,5.0,-0.57%,500.0,1416.0,-61.0,-38.38
1033.0,KODEX 차이나H레버리지(H),2060.0,95.0,-4.41%,0.0,,,
1034.0,ACE 미국고배당S&P,10510.0,265.0,-2.46%,0.0,,,
1035.0,윌비스,731.0,14.0,-1.88%,1000.0,2941.0,44.0,15.39
1036.0,동원금속,1050.0,5.0,-0.47%,500.0,4569.0,117.0,4.84
1037.0,KBSTAR 대형고배당10TR,13205.0,35.0,-0.26%,0.0,,,
1038.0,키움 코스피 200 ETN,9500.0,0.0,0.00%,0.0,,,
1039.0,KODEX K-미래차액티브,8390.0,75.0,-0.89%,0.0,,,
1040.0,이화산업,16850.0,550.0,+3.37%,5000.0,2748.0,-50.0,13.01
1041.0,KODEX 미국달러선물인버스,8815.0,60.0,+0.69%,0.0,,,
1042.0,KBSTAR 국채선물3년,50800.0,230.0,-0.45%,0.0,,,
1043.0,KODEX 미국달러선물레버리지,11900.0,215.0,-1.77%,0.0,,,
1044.0,주연테크,792.0,32.0,-3.88%,200.0,597.0,-5.0,40.84
1045.0,신한 인버스 2X 코스닥 150 선물 ETN,18620.0,780.0,+4.37%,0.0,,,
1046.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),8950.0,185.0,-2.03%,0.0,,,
1047.0,영화금속,870.0,25.0,-2.79%,500.0,2116.0,-164.0,31.29
1048.0,KB 블룸버그 인버스2X 천연가스선물 ETN(H),18550.0,1075.0,+6.15%,0.0,,,
1049.0,원림,20150.0,1300.0,-6.06%,5000.0,1703.0,32.0,16.55
1050.0,진양폴리,4630.0,260.0,-5.32%,500.0,481.0,47.0,42.98
1051.0,신한 블룸버그 -2X 천연가스 선물 ETN(H),18475.0,990.0,+5.66%,0.0,,,
1052.0,미래에셋 S&P -2X 천연가스 선물 ETN(H),18370.0,1015.0,+5.85%,0.0,,,
1053.0,호텔신라우,60900.0,400.0,-0.65%,5000.0,,,
1054.0,KODEX 차이나A50,18295.0,770.0,-4.04%,0.0,,,
1055.0,바다로19호,2995.0,20.0,-0.66%,5000.0,474.0,77.0,47.42
1056.0,신풍,1300.0,35.0,-2.62%,500.0,939.0,-40.0,-23.3
1057.0,케이탑리츠,945.0,12.0,-1.25%,1000.0,2489.0,180.0,
1058.0,참엔지니어링,768.0,20.0,-2.54%,500.0,6991.0,26.0,-10.74
1059.0,센트럴인사이트,2490.0,0.0,0.00%,500.0,324.0,-50.0,-37.81
1060.0,TIGER 글로벌BBIG액티브,9005.0,205.0,-2.23%,0.0,,,
1061.0,동일제강,2195.0,65.0,-2.88%,500.0,1805.0,79.0,48.26
1062.0,TIGER 코스피고배당,13325.0,45.0,-0.34%,0.0,,,
1063.0,형지엘리트,1410.0,10.0,-0.70%,500.0,1092.0,39.0,1.47
1064.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,21950.0,595.0,-2.64%,0.0,,,
1065.0,ACE 23-12 회사채(AA-이상)액티브,100875.0,40.0,+0.04%,0.0,,,
1066.0,미래아이앤지,312.0,0.0,0.00%,100.0,997.0,9.0,35.3
1067.0,KODEX 차이나H,15505.0,595.0,-3.70%,0.0,,,
1068.0,미래에셋 레버리지 코스피200 선물 ETN,21685.0,390.0,-1.77%,0.0,,,
1069.0,KODEX 아시아달러채권SRI플러스액티브,48300.0,755.0,-1.54%,0.0,,,
1070.0,유화증권우,2465.0,0.0,0.00%,1000.0,,,
1071.0,삼성 인버스 2X 나스닥 100 ETN(H),8575.0,405.0,+4.96%,0.0,,,
1072.0,우진아이엔에스,5600.0,20.0,-0.36%,500.0,1147.0,-67.0,-36.29
1073.0,TIGER 코스닥150 레버리지,7050.0,345.0,-4.67%,0.0,,,
1074.0,SHD,35050.0,450.0,-1.27%,5000.0,710.0,57.0,35.49
1075.0,TIGER 글로벌클라우드컴퓨팅INDXX,7390.0,335.0,-4.34%,0.0,,,
1076.0,유엔젤,3200.0,110.0,-3.32%,500.0,617.0,31.0,9.68
1077.0,동양고속,14550.0,200.0,-1.36%,5000.0,1688.0,-220.0,-2.83
1078.0,KODEX 코스피TR,11085.0,70.0,-0.63%,0.0,,,
1079.0,SUN&L,3340.0,25.0,+0.75%,1000.0,5662.0,-219.0,12.8
1080.0,세기상사,7950.0,80.0,+1.02%,500.0,464.0,-16.0,700.3
1081.0,ACE KRX금현물,10780.0,90.0,-0.83%,0.0,,,
1082.0,WISCOM,2735.0,30.0,-1.08%,500.0,1353.0,0.0,14.79
1083.0,TIGER 퓨처모빌리티액티브,8290.0,200.0,-2.36%,0.0,,,
1084.0,QV 코스닥 150 ETN,10450.0,65.0,-0.62%,0.0,,,
1085.0,HANARO Fn K-뉴딜디지털플러스,8270.0,90.0,-1.08%,0.0,,,
1086.0,동원수산,8930.0,190.0,-2.08%,5000.0,1009.0,62.0,-0.52
1087.0,비비안,1390.0,70.0,-4.79%,500.0,1982.0,14.0,2.49
1088.0,삼성 미국 대형 성장주 ETN,20690.0,0.0,0.00%,0.0,,,
1089.0,KODEX ESG종합채권(A-이상)액티브,99715.0,85.0,-0.09%,0.0,,,
1090.0,씨아이테크,939.0,3.0,+0.32%,500.0,795.0,9.0,13.99
1091.0,한화솔루션우,36400.0,550.0,-1.49%,5000.0,,,
1092.0,이스타코,950.0,8.0,-0.84%,500.0,821.0,-3.0,19.82
1093.0,KOSEF 통안채1년,101770.0,25.0,-0.02%,0.0,,,
1094.0,TIGER 미국필라델피아반도체레버리지(합성),6880.0,515.0,-6.96%,0.0,,,
1095.0,미래에셋 원자재 선물 ETN(H),13540.0,60.0,-0.44%,0.0,,,
1096.0,QV 레버리지 S&P500 ETN,20100.0,800.0,-3.83%,0.0,,,
1097.0,미래에셋 레버리지 코스닥150 선물 ETN,19970.0,945.0,-4.52%,0.0,,,
1098.0,SK디스커버리우,29300.0,50.0,+0.17%,5000.0,,,
1099.0,KODEX 200미국채혼합,11770.0,50.0,-0.42%,0.0,,,
1100.0,TIGER 미국나스닥바이오,19480.0,755.0,-3.73%,0.0,,,
1101.0,KODEX 고배당,9355.0,30.0,-0.32%,0.0,,,
1102.0,KBSTAR 중기우량회사채,101165.0,85.0,-0.08%,0.0,,,
1103.0,TRUE 코스피 200 ETN,7840.0,15.0,-0.19%,0.0,,,
1104.0,ACE 단기채권알파액티브,100655.0,10.0,+0.01%,0.0,,,
1105.0,삼성 코스피 200 ETN,7805.0,65.0,-0.83%,0.0,,,
1106.0,ACE 인도네시아MSCI(합성),10170.0,220.0,-2.12%,0.0,,,
1107.0,경인전자,24600.0,100.0,-0.40%,5000.0,659.0,20.0,31.71
1108.0,남양유업우,231000.0,1000.0,+0.43%,5000.0,,,
1109.0,삼성 레버리지 은 선물 ETN(H),12790.0,100.0,-0.78%,0.0,,,
1110.0,TIGER 레버리지,13125.0,230.0,-1.72%,0.0,,,
1111.0,KODEX 200IT TR,10275.0,105.0,-1.01%,0.0,,,
1112.0,KODEX 철강,7865.0,35.0,-0.44%,0.0,,,
1113.0,KODEX 증권,5840.0,0.0,0.00%,0.0,,,
1114.0,KBSTAR 금융채액티브,98810.0,130.0,-0.13%,0.0,,,
1115.0,KC코트렐,2155.0,10.0,+0.47%,500.0,3851.0,46.0,8.27
1116.0,두산퓨얼셀2우B,12650.0,450.0,-3.44%,100.0,,,
1117.0,TRUE 코스피 양매도 3% OTM ETN,7515.0,0.0,0.00%,0.0,,,
1118.0,ARIRANG ESG가치주액티브,7240.0,55.0,-0.75%,0.0,,,
1119.0,미래에셋 인버스 2X 코스닥150 선물 ETN,18600.0,800.0,+4.49%,0.0,,,
1120.0,TBH글로벌,1760.0,15.0,-0.85%,500.0,1170.0,53.0,8.63
1121.0,삼성 미국 대형 성장주 ETN(H),18270.0,0.0,0.00%,0.0,,,
1122.0,모두투어리츠,4635.0,40.0,-0.86%,5000.0,1098.0,34.0,28.76
1123.0,TIMEFOLIO Kstock액티브,7710.0,60.0,-0.77%,0.0,,,
1124.0,삼성 미국 대형 가치주 ETN,18105.0,355.0,-1.92%,0.0,,,
1125.0,TIGER KRX인터넷K-뉴딜,4510.0,140.0,-3.01%,0.0,,,
1126.0,에셋플러스 글로벌플랫폼액티브,5150.0,205.0,-3.83%,0.0,,,
1127.0,미래에셋 인버스 2X 코스피200 선물 ETN,17975.0,290.0,+1.64%,0.0,,,
1128.0,KBSTAR 200선물인버스2X,3255.0,55.0,+1.72%,0.0,,,
1129.0,TIGER 미국S&P500배당귀족,9865.0,265.0,-2.62%,0.0,,,
1130.0,키움 코스닥 150 ETN,8855.0,0.0,0.00%,0.0,,,
1131.0,KOSEF 국고채3년,107010.0,540.0,-0.50%,0.0,,,
1132.0,ACE 삼성그룹섹터가중,14660.0,130.0,-0.88%,0.0,,,
1133.0,대신 인버스 2X 알루미늄 선물 ETN(H),35085.0,785.0,+2.29%,0.0,,,
1134.0,대교우B,1800.0,5.0,-0.28%,500.0,,,
1135.0,KBSTAR 국채선물10년,50200.0,835.0,-1.64%,0.0,,,
1136.0,롯데지주우,43050.0,100.0,-0.23%,200.0,,,
1137.0,SOL 미국S&P500,10195.0,295.0,-2.81%,0.0,,,
1138.0,KODEX 바이오,8000.0,185.0,-2.26%,0.0,,,
1139.0,KODEX 차이나심천ChiNext(합성),10160.0,220.0,-2.12%,0.0,,,
1140.0,삼성 코스닥 150 ETN,6895.0,120.0,-1.71%,0.0,,,
1141.0,유안타증권우,2660.0,35.0,-1.30%,5000.0,,,
1142.0,TIGER 미국달러선물인버스2X,7140.0,115.0,+1.64%,0.0,,,
1143.0,대한항공우,30850.0,350.0,-1.12%,5000.0,,,
1144.0,진도,2740.0,50.0,-1.79%,500.0,1364.0,38.0,8.25
1145.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,11310.0,95.0,-0.83%,0.0,,,
1146.0,삼화전자,2785.0,35.0,-1.24%,1000.0,669.0,-40.0,10.53
1147.0,신한 레버리지 금 선물 ETN,16825.0,205.0,-1.20%,0.0,,,
1148.0,KODEX 200ESG,11170.0,95.0,-0.84%,0.0,,,
1149.0,TRUE 블룸버그 인버스 2X 천연가스선물 ETN,16730.0,825.0,+5.19%,0.0,,,
1150.0,한성기업,5370.0,50.0,-0.92%,5000.0,1999.0,-58.0,-5.49
1151.0,삼성 레버리지 China A50 선물 ETN(H),33150.0,1855.0,-5.30%,0.0,,,
1152.0,성문전자,1700.0,50.0,-2.86%,500.0,544.0,34.0,30.25
1153.0,TIGER 차이나클린에너지SOLACTIVE,8190.0,165.0,-1.97%,0.0,,,
1154.0,신한 구리 선물 ETN(H),16455.0,50.0,-0.30%,0.0,,,
1155.0,TIGER 원유선물Enhanced(H),4190.0,35.0,+0.84%,0.0,,,
1156.0,한솔PNS,1605.0,65.0,-3.89%,500.0,1097.0,46.0,
1157.0,KBSTAR 게임테마,9910.0,245.0,-2.41%,0.0,,,
1158.0,삼성 미국 대형 가치주 ETN(H),16300.0,0.0,0.00%,0.0,,,
1159.0,KODEX 미국배당프리미엄액티브,9805.0,130.0,-1.31%,0.0,,,
1160.0,KODEX KRX300,14060.0,140.0,-0.99%,0.0,,,
1161.0,ACE 24-12 회사채(AA-이상)액티브,101290.0,25.0,-0.02%,0.0,,,
1162.0,녹십자홀딩스2우,38100.0,900.0,-2.31%,500.0,,,
1163.0,KB 레버리지 S&P 500 선물 ETN(H),8040.0,290.0,-3.48%,0.0,,,
1164.0,신한 S&P500 VIX S/T 선물 ETN C,6400.0,10.0,+0.16%,0.0,,,
1165.0,SOL 200 Top10,7420.0,60.0,-0.80%,0.0,,,
1166.0,QV S&P500 버퍼10% 9월 ETN,10500.0,0.0,0.00%,0.0,,,
1167.0,TIGER 리츠부동산인프라채권TR KIS,4730.0,60.0,-1.25%,0.0,,,
1168.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,12525.0,90.0,+0.72%,0.0,,,
1169.0,QV 코스피 200 ETN,31310.0,70.0,-0.22%,0.0,,,
1170.0,하나 레버리지 콩 선물 ETN(H),31140.0,85.0,-0.27%,0.0,,,
1171.0,삼성 China A50 선물 ETN(H),15560.0,0.0,0.00%,0.0,,,
1172.0,SOL 글로벌탄소배출권선물IHS(합성),12150.0,140.0,-1.14%,0.0,,,
1173.0,BYC우,141000.0,500.0,+0.36%,5000.0,,,
1174.0,신한 레버리지 다우존스지수 선물 ETN(H),30335.0,735.0,-2.37%,0.0,,,
1175.0,태원물산,3990.0,0.0,0.00%,500.0,374.0,-5.0,-9.95
1176.0,베트남개발1,219.0,6.0,-2.67%,0.0,,,
1177.0,HANARO Fn전기&수소차,7730.0,75.0,-0.96%,0.0,,,
1178.0,신한 레버리지 S&P500 선물 ETN,15040.0,720.0,-4.57%,0.0,,,
1179.0,체시스,935.0,31.0,-3.21%,500.0,759.0,-75.0,-23.51
1180.0,TIGER 미국S&P500TR(H),9345.0,185.0,-1.94%,0.0,,,
1181.0,한국주강,2630.0,145.0,-5.23%,500.0,502.0,-6.0,33.71
1182.0,미래에셋 중국 심천 100 ETN,14850.0,405.0,-2.65%,0.0,,,
1183.0,세방우,8020.0,130.0,-1.60%,500.0,,,
1184.0,TIGER S&P글로벌헬스케어(합성),19460.0,445.0,-2.24%,0.0,,,
1185.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,8605.0,270.0,-3.04%,0.0,,,
1186.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),29200.0,2915.0,+11.09%,0.0,,,
1187.0,미래에셋 에너지화학 Core5 ETN,14510.0,25.0,+0.17%,0.0,,,
1188.0,KB 블룸버그 레버리지 천연가스선물 ETN(H),11585.0,920.0,-7.36%,0.0,,,
1189.0,미래에셋 S&P 2X 천연가스 선물 ETN(H),11575.0,885.0,-7.10%,0.0,,,
1190.0,TIGER AI코리아그로스액티브,10710.0,75.0,-0.70%,0.0,,,
1191.0,신한 블룸버그 2X 천연가스 선물 ETN(H),11560.0,1000.0,-7.96%,0.0,,,
1192.0,KODEX IT,15210.0,220.0,-1.43%,0.0,,,
1193.0,KBSTAR 내수주플러스,7970.0,10.0,-0.13%,0.0,,,
1194.0,TIGER MKF배당귀족,10710.0,50.0,-0.46%,0.0,,,
1195.0,TIGER 탄소효율그린뉴딜,7455.0,55.0,-0.73%,0.0,,,
1196.0,TIGER 미국나스닥100커버드콜(합성),9020.0,210.0,-2.28%,0.0,,,
1197.0,TIGER 차이나CSI300인버스(합성),8735.0,155.0,+1.81%,0.0,,,
1198.0,삼성 레버리지 금 선물 ETN(H),27950.0,65.0,-0.23%,0.0,,,
1199.0,미래에셋 레버리지 옥수수 선물 ETN,27865.0,380.0,-1.35%,0.0,,,
1200.0,QV 인버스 미국 IT TOP5 ETN(H),13870.0,325.0,+2.40%,0.0,,,
1201.0,HANARO 200선물레버리지,14945.0,235.0,-1.55%,0.0,,,
1202.0,대신343 K200,30530.0,260.0,-0.84%,0.0,,,
1203.0,ACE 국고채3년,101430.0,515.0,-0.51%,0.0,,,
1204.0,ACE 미국친환경그린테마INDXX,9775.0,380.0,-3.74%,0.0,,,
1205.0,신한 콩 선물 ETN(H),13665.0,0.0,0.00%,0.0,,,
1206.0,TIGER 골드선물(H),12680.0,5.0,-0.04%,0.0,,,
1207.0,ARIRANG 미국장기우량회사채,85130.0,3050.0,-3.46%,0.0,,,
1208.0,금호전기,985.0,7.0,-0.71%,500.0,838.0,-86.0,-7.47
1209.0,대신 인버스 천연가스 선물 ETN(H),3390.0,90.0,+2.73%,0.0,,,
1210.0,신한 레버리지 미국달러 선물 ETN,13535.0,250.0,-1.81%,0.0,,,
1211.0,신한 금 선물 ETN(H),13455.0,0.0,0.00%,0.0,,,
1212.0,TIGER 미국나스닥100TR(H),9215.0,225.0,-2.38%,0.0,,,
1213.0,ACE 200TR,19060.0,155.0,-0.81%,0.0,,,
1214.0,SOL 미국S&P500ESG,9525.0,265.0,-2.71%,0.0,,,
1215.0,미래에셋 원유선물혼합 ETN(H),26525.0,325.0,+1.24%,0.0,,,
1216.0,TIGER 농산물선물Enhanced(H),7545.0,5.0,+0.07%,0.0,,,
1217.0,삼성 KRX 금현물 ETN,13090.0,35.0,-0.27%,0.0,,,
1218.0,삼성 레버리지 나스닥 100 ETN(H),6545.0,330.0,-4.80%,0.0,,,
1219.0,TIGER 200 헬스케어,17315.0,155.0,-0.89%,0.0,,,
1220.0,KODEX 미국S&P에너지(합성),12430.0,150.0,-1.19%,0.0,,,
1221.0,KODEX 헬스케어,11750.0,145.0,-1.22%,0.0,,,
1222.0,메리츠 미국채10년 ETN(H),8490.0,110.0,-1.28%,0.0,,,
1223.0,하나 레버리지 옥수수 선물 ETN(H),25410.0,0.0,0.00%,0.0,,,
1224.0,미래에셋 인버스 코스닥150 선물 ETN,12600.0,245.0,+1.98%,0.0,,,
1225.0,한화투자증권우,5250.0,20.0,-0.38%,5000.0,,,
1226.0,신한 인버스 코스닥 150 선물 ETN,12595.0,255.0,+2.07%,0.0,,,
1227.0,KOSEF 미국달러선물,13685.0,130.0,-0.94%,0.0,,,
1228.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,12545.0,95.0,+0.76%,0.0,,,
1229.0,신한 은 선물 ETN(H),12460.0,90.0,-0.72%,0.0,,,
1230.0,TIGER 200TR,16610.0,140.0,-0.84%,0.0,,,
1231.0,미래에셋 인버스 코스피200 선물 ETN,12455.0,110.0,+0.89%,0.0,,,
1232.0,신한 인버스 코스피 200 선물 ETN,12440.0,105.0,+0.85%,0.0,,,
1233.0,HANARO 코스닥150,9880.0,225.0,-2.23%,0.0,,,
1234.0,KB 인버스 천연가스 선물 ETN,5475.0,110.0,+2.05%,0.0,,,
1235.0,신한 브렌트원유 선물 ETN(H),12300.0,60.0,+0.49%,0.0,,,
1236.0,TIGER 200IT레버리지,29805.0,1000.0,-3.25%,0.0,,,
1237.0,ARIRANG 미국단기우량회사채,106120.0,765.0,-0.72%,0.0,,,
1238.0,TIGER 미국나스닥100레버리지(합성),6500.0,465.0,-6.68%,0.0,,,
1239.0,TIGER 원유선물인버스(H),3480.0,30.0,-0.85%,0.0,,,
1240.0,TIGER KRX기후변화솔루션,8835.0,60.0,-0.67%,0.0,,,
1241.0,KODEX S&P글로벌인프라(합성),13470.0,250.0,-1.82%,0.0,,,
1242.0,제이준코스메틱,6280.0,650.0,-9.38%,500.0,799.0,-173.0,-32.73
1243.0,코아스,781.0,11.0,-1.39%,500.0,793.0,-47.0,12.77
1244.0,KODEX 탄소효율그린뉴딜,7500.0,75.0,-0.99%,0.0,,,
1245.0,TIGER 삼성그룹펀더멘털,10490.0,95.0,-0.90%,0.0,,,
1246.0,TRUE 인버스 2X 구리 선물 ETN,23785.0,130.0,-0.54%,0.0,,,
1247.0,하이트론,2470.0,0.0,0.00%,2500.0,474.0,-150.0,0.74
1248.0,KODEX 미디어&엔터테인먼트,12475.0,265.0,-2.08%,0.0,,,
1249.0,메리츠 레버리지 대표 농산물 선물 ETN(H),23670.0,90.0,+0.38%,0.0,,,
1250.0,TIGER Fn신재생에너지,9125.0,190.0,-2.04%,0.0,,,
1251.0,ARIRANG 미국나스닥테크,17870.0,685.0,-3.69%,0.0,,,
1252.0,TIGER 구리실물,9750.0,10.0,-0.10%,0.0,,,
1253.0,대덕전자1우,10850.0,100.0,-0.91%,500.0,,,
1254.0,TIGER 인도니프티50레버리지(합성),25115.0,780.0,-3.01%,0.0,,,
1255.0,신한 옥수수 선물 ETN(H),11250.0,50.0,-0.44%,0.0,,,
1256.0,KBSTAR 비메모리반도체액티브,7105.0,110.0,-1.52%,0.0,,,
1257.0,KODEX 코스피대형주,11135.0,75.0,-0.67%,0.0,,,
1258.0,ACE ESG액티브,6710.0,40.0,-0.59%,0.0,,,
1259.0,TRUE 인버스 2X 금 선물 ETN,22110.0,0.0,0.00%,0.0,,,
1260.0,메리츠 레버리지 인플레이션 국채 ETN,11045.0,115.0,-1.03%,0.0,,,
1261.0,KODEX KRX기후변화솔루션,8835.0,40.0,-0.45%,0.0,,,
1262.0,하나 S&P 인버스 2X WTI원유 선물 ETN,21980.0,410.0,-1.83%,0.0,,,
1263.0,KB S&P 인버스 2X WTI원유 선물 ETN,21975.0,590.0,-2.61%,0.0,,,
1264.0,QV 블룸버그 -2X WTI원유선물 ETN,21900.0,495.0,-2.21%,0.0,,,
1265.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,21885.0,655.0,-2.91%,0.0,,,
1266.0,하나 인버스 2X 구리 선물 ETN(H),21830.0,555.0,+2.61%,0.0,,,
1267.0,대상우,15900.0,100.0,-0.62%,1000.0,,,
1268.0,신한 레버리지 코스피 200 선물 ETN,21775.0,295.0,-1.34%,0.0,,,
1269.0,삼성 레버리지 코스피200 선물 ETN,21735.0,525.0,-2.36%,0.0,,,
1270.0,코리아써우,7330.0,170.0,-2.27%,500.0,,,
1271.0,메리츠 인버스 2X 구리 선물 ETN(H),21725.0,150.0,+0.70%,0.0,,,
1272.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2165.0,60.0,+2.85%,0.0,,,
1273.0,KODEX 에너지화학,14645.0,205.0,-1.38%,0.0,,,
1274.0,QV 인버스 레버리지 구리 선물 ETN(H),21520.0,0.0,0.00%,0.0,,,
1275.0,메리츠 인플레이션 국채 ETN,10725.0,0.0,0.00%,0.0,,,
1276.0,KODEX 미국러셀2000(H),11000.0,270.0,-2.40%,0.0,,,
1277.0,일정실업,17800.0,50.0,-0.28%,5000.0,413.0,-81.0,1.48
1278.0,KBSTAR 미국S&P원유생산기업(합성 H),6015.0,50.0,-0.82%,0.0,,,
1279.0,ACE 친환경자동차밸류체인액티브,8500.0,105.0,-1.22%,0.0,,,
1280.0,삼성 코스피 풋매도 4% OTM ETN,10590.0,25.0,-0.24%,0.0,,,
1281.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),21000.0,435.0,-2.03%,0.0,,,
1282.0,TRUE 레버리지 금 선물 ETN,20955.0,0.0,0.00%,0.0,,,
1283.0,KODEX TRF5050,11635.0,140.0,-1.19%,0.0,,,
1284.0,TRUE 블룸버그 레버리지 천연가스 선물 ETN,10410.0,980.0,-8.60%,0.0,,,
1285.0,삼성 인버스 2X 항셍테크 ETN(H),10355.0,670.0,+6.92%,0.0,,,
1286.0,대신 레버리지 코스닥 150 선물 ETN,20705.0,220.0,-1.05%,0.0,,,
1287.0,KODEX K-로봇액티브,9845.0,60.0,-0.61%,0.0,,,
1288.0,KODEX K-친환경선박액티브,9840.0,165.0,-1.65%,0.0,,,
1289.0,KODEX 배당성장채권혼합,11405.0,45.0,-0.39%,0.0,,,
1290.0,솔루스첨단소재2우B,10850.0,150.0,-1.36%,100.0,,,
1291.0,메리츠 레버리지 국채30년 ETN,5120.0,380.0,-6.91%,0.0,,,
